,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
206,2006-12-12,86.14,86.23499999999999,0.0,9705.236448411546,0.0,9705.236448411546
207,2006-12-13,89.05,86.50066666666666,0.0,9705.236448411546,0.0,9705.236448411546
208,2006-12-14,88.55,86.81366666666668,0.0,9705.236448411546,0.0,9705.236448411546
209,2006-12-15,87.72,87.105,0.0,9705.236448411546,0.0,9705.236448411546
210,2006-12-18,85.47,87.34433333333332,0.0,9705.236448411546,0.0,9705.236448411546
211,2006-12-19,86.31,87.56433333333332,0.0,9705.236448411546,0.0,9705.236448411546
212,2006-12-20,84.76,87.70599999999999,0.0,9705.236448411546,0.0,9705.236448411546
213,2006-12-21,82.9,87.721,1.0,0.0,117.0716097516471,9705.236448411546
214,2006-12-22,82.2,87.68299999999999,1.0,0.0,117.0716097516471,9623.286321585392
215,2006-12-26,81.51,87.62933333333334,1.0,0.0,117.0716097516471,9542.506910856757
216,2006-12-27,81.52,87.53500000000001,1.0,0.0,117.0716097516471,9543.677626954272
217,2006-12-28,80.87,87.39733333333334,1.0,0.0,117.0716097516471,9467.581080615702
218,2006-12-29,84.84,87.42366666666666,0.0,0.0,117.0716097516471,9932.35537132974
219,2007-01-03,83.8,87.36333333333333,0.0,0.0,117.0716097516471,9810.600897188027
220,2007-01-04,85.66,87.357,0.0,0.0,117.0716097516471,10028.354091326091
221,2007-01-05,85.05,87.30966666666669,0.0,0.0,117.0716097516471,9956.940409377587
222,2007-01-08,85.47,87.20533333333334,0.0,0.0,117.0716097516471,10006.110485473278
223,2007-01-09,92.57,87.28066666666669,-1.0,10837.318914709971,0.0,10837.318914709971
224,2007-01-10,97.0,87.45966666666668,-1.0,10837.318914709971,0.0,10837.318914709971
225,2007-01-11,95.8,87.66833333333335,-1.0,10837.318914709971,0.0,10837.318914709971
226,2007-01-12,94.62,87.76200000000001,-1.0,10837.318914709971,0.0,10837.318914709971
227,2007-01-16,97.1,87.93866666666668,-1.0,10837.318914709971,0.0,10837.318914709971
228,2007-01-17,94.95,88.04833333333335,-1.0,10837.318914709971,0.0,10837.318914709971
229,2007-01-18,89.07,87.97333333333334,0.0,10837.318914709971,0.0,10837.318914709971
230,2007-01-19,88.5,87.88600000000001,0.0,10837.318914709971,0.0,10837.318914709971
