,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
70,2006-06-01,4.71,4.4833333333333325,-1.0,13265.115034777955,0.0,13265.115034777955
71,2006-06-02,4.85,4.496999999999999,-1.0,13265.115034777955,0.0,13265.115034777955
72,2006-06-05,4.7,4.504333333333332,0.0,13265.115034777955,0.0,13265.115034777955
73,2006-06-06,4.74,4.513333333333333,-1.0,13265.115034777955,0.0,13265.115034777955
74,2006-06-07,4.68,4.523,0.0,13265.115034777955,0.0,13265.115034777955
75,2006-06-08,4.59,4.526,0.0,13265.115034777955,0.0,13265.115034777955
76,2006-06-09,4.59,4.529,0.0,13265.115034777955,0.0,13265.115034777955
77,2006-06-12,4.47,4.5280000000000005,0.0,13265.115034777955,0.0,13265.115034777955
78,2006-06-13,4.35,4.525,0.0,13265.115034777955,0.0,13265.115034777955
79,2006-06-14,4.35,4.5233333333333325,0.0,13265.115034777955,0.0,13265.115034777955
80,2006-06-15,4.46,4.5233333333333325,0.0,13265.115034777955,0.0,13265.115034777955
81,2006-06-16,4.45,4.521666666666666,0.0,13265.115034777955,0.0,13265.115034777955
82,2006-06-19,4.46,4.5153333333333325,0.0,13265.115034777955,0.0,13265.115034777955
83,2006-06-20,4.42,4.507,0.0,13265.115034777955,0.0,13265.115034777955
84,2006-06-21,4.55,4.501666666666666,0.0,13265.115034777955,0.0,13265.115034777955
85,2006-06-22,4.2,4.487333333333333,1.0,0.0,3158.3607225661794,13265.115034777955
86,2006-06-23,4.18,4.474666666666666,1.0,0.0,3158.3607225661794,13201.94782032663
87,2006-06-26,4.09,4.460333333333333,1.0,0.0,3158.3607225661794,12917.695355295673
88,2006-06-27,4.07,4.445999999999999,1.0,0.0,3158.3607225661794,12854.528140844352
89,2006-06-28,4.13,4.434999999999999,1.0,0.0,3158.3607225661794,13044.029784198321
90,2006-06-29,4.22,4.431999999999999,0.0,0.0,3158.3607225661794,13328.282249229276
91,2006-06-30,4.24,4.425999999999999,0.0,0.0,3158.3607225661794,13391.449463680601
92,2006-07-03,4.21,4.416666666666666,0.0,0.0,3158.3607225661794,13296.698642003616
93,2006-07-05,4.18,4.409333333333333,1.0,0.0,3158.3607225661794,13201.94782032663
94,2006-07-06,4.25,4.406,0.0,0.0,3158.3607225661794,13423.033070906262
95,2006-07-07,4.23,4.406999999999999,0.0,0.0,3158.3607225661794,13359.86585645494
