,Date,Close,SMA,Decision
572,2015-10-09,112.12,116.15883333333343,0.0
573,2015-10-08,109.5,115.84950000000009,0.0
574,2015-10-07,110.78,115.6325000000001,0.0
575,2015-10-06,111.31,115.55316666666677,0.0
576,2015-10-05,110.78,115.4400000000001,0.0
577,2015-10-02,110.38,115.37466666666677,0.0
578,2015-10-01,109.58,115.1700000000001,0.0
579,2015-09-30,109.95,114.96466666666676,0.0
580,2015-09-29,109.06,114.70766666666675,0.0
581,2015-09-28,112.44,114.43666666666675,0.0
582,2015-09-25,114.71,114.2250000000001,0.0
583,2015-09-24,115.0,114.02766666666676,0.0
584,2015-09-23,114.32,113.77166666666676,0.0
585,2015-09-22,113.4,113.4660000000001,0.0
586,2015-09-21,115.21,113.2670000000001,0.0
587,2015-09-18,113.45,113.06533333333343,0.0
588,2015-09-17,113.92,112.84500000000008,0.0
589,2015-09-16,116.41,112.74966666666676,0.0
590,2015-09-15,116.28,112.80733333333342,0.0
591,2015-09-14,115.31,112.80833333333341,0.0
592,2015-09-11,114.21,112.64600000000009,0.0
593,2015-09-10,112.57,112.54833333333342,0.0
594,2015-09-09,110.15,112.42800000000008,0.0
595,2015-09-08,112.31,112.3793333333334,0.0
596,2015-09-04,109.27,112.29733333333341,0.0
597,2015-09-03,110.37,112.27500000000008,0.0
598,2015-09-02,112.34,112.29100000000008,0.0
599,2015-09-01,107.72,112.20800000000007,0.0
600,2015-08-31,112.76,112.24033333333341,0.0
601,2015-08-28,113.29,112.29666666666675,0.0
602,2015-08-27,112.92,112.32333333333342,0.0
603,2015-08-26,109.69,112.32966666666675,0.0
604,2015-08-25,103.74,112.09500000000007,0.0
605,2015-08-24,103.12,111.82200000000007,0.0
606,2015-08-21,105.76,111.65466666666674,0.0
607,2015-08-20,112.65,111.7303333333334,0.0
608,2015-08-19,115.01,111.91133333333342,0.0
609,2015-08-18,116.5,112.12966666666675,0.0
610,2015-08-17,117.16,112.39966666666675,0.0
611,2015-08-14,115.96,112.51700000000008,0.0
612,2015-08-13,115.15,112.53166666666675,0.0
613,2015-08-12,115.24,112.53966666666675,0.0
614,2015-08-11,113.49,112.51200000000007,0.0
615,2015-08-10,119.72,112.72266666666673,0.0
616,2015-08-07,115.52,112.73300000000005,0.0
617,2015-08-06,115.13,112.78900000000006,0.0
618,2015-08-05,115.4,112.8383333333334,0.0
619,2015-08-04,114.64,112.7793333333334,0.0
620,2015-08-03,118.44,112.85133333333339,0.0
621,2015-07-31,121.3,113.05100000000007,0.0
622,2015-07-30,122.37,113.32300000000006,0.0
623,2015-07-29,122.99,113.67033333333339,0.0
624,2015-07-28,123.38,114.11133333333338,0.0
625,2015-07-27,122.77,114.46000000000005,0.0
626,2015-07-24,124.5,114.96766666666672,0.0
627,2015-07-23,125.16,115.46066666666671,0.0
628,2015-07-22,125.22,115.89000000000004,0.0
629,2015-07-21,130.75,116.65766666666671,0.0
630,2015-07-20,132.07,117.30133333333337,0.0
631,2015-07-17,129.62,117.8456666666667,0.0
632,2015-07-16,128.51,118.36533333333337,0.0
633,2015-07-15,126.82,118.93633333333337,0.0
634,2015-07-14,125.61,119.66533333333338,0.0
635,2015-07-13,125.66,120.41666666666671,0.0
636,2015-07-10,123.28,121.00066666666672,0.0
637,2015-07-09,120.07,121.24800000000005,0.0
638,2015-07-08,122.57,121.50000000000004,0.0
639,2015-07-07,125.69,121.80633333333338,0.0
640,2015-07-06,126.0,122.10100000000006,0.0
641,2015-07-02,126.44,122.45033333333339,0.0
642,2015-07-01,126.6,122.83200000000005,0.0
643,2015-06-30,125.425,123.17150000000007,0.0
644,2015-06-29,124.53,123.53950000000007,0.0
645,2015-06-26,126.75,123.77383333333341,0.0
646,2015-06-25,127.5,124.17316666666675,0.0
647,2015-06-24,128.11,124.60583333333342,0.0
648,2015-06-23,127.03,124.99350000000008,0.0
649,2015-06-22,127.61,125.42583333333343,0.0
650,2015-06-19,126.6,125.69783333333342,0.0
651,2015-06-18,127.88,125.91716666666676,0.0
652,2015-06-17,127.3,126.08150000000009,0.0
653,2015-06-16,127.6,126.23516666666677,0.0
654,2015-06-15,126.92,126.35316666666677,0.0
655,2015-06-12,127.17,126.49983333333344,0.0
656,2015-06-11,128.59,126.63616666666677,0.0
657,2015-06-10,128.88,126.76016666666678,0.0
658,2015-06-09,127.42,126.83350000000013,0.0
659,2015-06-08,127.8,126.7351666666668,0.0
660,2015-06-05,128.65,126.6211666666668,0.0
661,2015-06-04,129.36,126.61250000000014,0.0
662,2015-06-03,130.12,126.66616666666681,0.0
663,2015-06-02,129.96,126.77083333333347,0.0
664,2015-06-01,130.535,126.93500000000013,0.0
665,2015-05-29,130.28,127.08900000000014,0.0
666,2015-05-28,131.78,127.37233333333347,0.0
667,2015-05-27,132.045,127.77150000000013,0.0
668,2015-05-26,129.62,128.00650000000013,0.0
669,2015-05-22,132.54,128.23483333333346,0.0
670,2015-05-21,131.39,128.41450000000012,0.0
671,2015-05-20,130.06,128.53516666666678,0.0
672,2015-05-19,130.07,128.65083333333345,0.0
673,2015-05-18,130.19,128.8096666666668,0.0
674,2015-05-15,128.77,128.9510000000001,0.0
675,2015-05-14,128.95,129.02433333333343,0.0
676,2015-05-13,126.01,128.9746666666668,0.0
677,2015-05-12,125.865,128.89983333333345,0.0
678,2015-05-11,126.32,128.87616666666676,0.0
679,2015-05-08,127.62,128.8765000000001,0.0
680,2015-05-07,125.26,128.83183333333344,0.0
681,2015-05-06,125.01,128.73616666666678,0.0
682,2015-05-05,125.8,128.68616666666676,0.0
683,2015-05-04,128.7,128.72283333333343,0.0
684,2015-05-01,128.95,128.7905000000001,0.0
685,2015-04-30,125.15,128.72316666666677,0.0
686,2015-04-29,128.64,128.7248333333334,0.0
687,2015-04-28,130.56,128.78083333333342,0.0
688,2015-04-27,132.65,128.95516666666674,0.0
689,2015-04-24,130.28,129.03783333333342,0.0
690,2015-04-23,129.67,129.07183333333342,0.0
691,2015-04-22,128.62,129.04716666666675,0.0
692,2015-04-21,126.91,128.94016666666673,0.0
693,2015-04-20,127.6,128.86150000000006,0.0
694,2015-04-17,124.75,128.66866666666675,0.0
695,2015-04-16,126.17,128.53166666666672,0.0
696,2015-04-15,126.78,128.36500000000007,0.0
697,2015-04-14,126.3,128.17350000000008,0.0
698,2015-04-13,126.85,128.08116666666675,0.0
699,2015-04-10,127.1,127.8998333333334,0.0
700,2015-04-09,126.56,127.7388333333334,0.0
701,2015-04-08,125.6,127.59016666666675,0.0
702,2015-04-07,126.01,127.45483333333341,0.0
703,2015-04-06,127.35,127.36016666666674,0.0
704,2015-04-02,125.32,127.24516666666675,0.0
705,2015-04-01,124.25,127.08850000000008,0.0
706,2015-03-31,124.43,127.0358333333334,0.0
707,2015-03-30,126.37,127.05266666666674,0.0
708,2015-03-27,123.25,126.9503333333334,0.0
709,2015-03-26,124.24,126.83766666666673,0.0
710,2015-03-25,123.38,126.77500000000006,0.0
711,2015-03-24,126.69,126.83100000000006,0.0
712,2015-03-23,127.21,126.87800000000006,0.0
713,2015-03-20,125.9,126.78466666666672,0.0
714,2015-03-19,127.495,126.73616666666673,0.0
715,2015-03-18,128.47,126.84683333333338,0.0
716,2015-03-17,127.04,126.79350000000005,0.0
717,2015-03-16,124.95,126.60650000000005,0.0
718,2015-03-13,123.59,126.30450000000005,0.0
719,2015-03-12,124.45,126.1101666666667,0.0
720,2015-03-11,122.24,125.86250000000003,0.0
721,2015-03-10,124.51,125.72550000000004,0.0
722,2015-03-09,127.14,125.7331666666667,0.0
723,2015-03-06,126.6,125.69983333333337,0.0
724,2015-03-05,126.41,125.75516666666671,0.0
725,2015-03-04,128.54,125.8341666666667,0.0
726,2015-03-03,129.36,125.9201666666667,0.0
727,2015-03-02,129.09,126.01316666666669,0.0
728,2015-02-27,128.46,126.06683333333336,0.0
729,2015-02-26,130.415,126.17733333333337,0.0
730,2015-02-25,128.79,126.25166666666671,0.0
731,2015-02-24,132.17,126.4706666666667,0.0
732,2015-02-23,133.0,126.7036666666667,0.0
733,2015-02-20,129.495,126.7751666666667,0.0
734,2015-02-19,128.45,126.87950000000002,0.0
735,2015-02-18,128.715,127.02833333333336,0.0
736,2015-02-17,127.83,127.1416666666667,0.0
737,2015-02-13,127.08,127.16533333333336,0.0
738,2015-02-12,126.46,127.27233333333336,0.0
739,2015-02-11,124.88,127.29366666666671,0.0
740,2015-02-10,122.02,127.24833333333338,0.0
741,2015-02-09,119.72,127.01600000000003,0.0
742,2015-02-06,118.93,126.74000000000002,0.0
743,2015-02-05,119.94,126.54133333333336,0.0
744,2015-02-04,119.56,126.27683333333336,0.0
745,2015-02-03,118.65,125.94950000000003,0.0
746,2015-02-02,118.63,125.66916666666671,0.0
747,2015-01-30,117.16,125.40950000000004,0.0
748,2015-01-29,118.9,125.2531666666667,0.0
749,2015-01-28,115.31,124.94850000000004,0.0
750,2015-01-27,109.14,124.51183333333339,0.0
751,2015-01-26,113.1,124.13150000000003,0.0
752,2015-01-23,112.98,123.65950000000004,0.0
753,2015-01-22,112.4,123.18616666666671,0.0
754,2015-01-21,109.55,122.62416666666672,0.0
755,2015-01-20,108.72,121.96350000000005,0.0
756,2015-01-16,105.99,121.18450000000004,0.0
757,2015-01-15,106.82,120.44216666666671,0.0
758,2015-01-14,109.8,119.82016666666671,0.0
759,2015-01-13,110.22,119.14700000000003,0.0
760,2015-01-12,109.25,118.49566666666671,0.0
761,2015-01-09,112.01,117.82366666666671,0.0
762,2015-01-08,111.89,117.12000000000005,0.0
763,2015-01-07,107.75,116.39516666666671,0.0
764,2015-01-06,106.26,115.65550000000006,0.0
765,2015-01-05,106.25,114.90666666666672,0.0
766,2015-01-02,109.33,114.29000000000005,0.0
767,2014-12-31,110.38,113.73333333333339,0.0
768,2014-12-30,112.52,113.26866666666673,0.0
769,2014-12-29,113.91,112.90300000000005,0.0
770,2014-12-26,113.99,112.63533333333338,0.0
771,2014-12-24,112.01,112.37833333333339,0.0
772,2014-12-23,112.54,112.1653333333334,0.0
773,2014-12-22,112.94,111.93200000000006,0.0
774,2014-12-19,111.78,111.67266666666674,0.0
775,2014-12-18,112.65,111.47266666666674,0.0
776,2014-12-17,109.41,111.1653333333334,0.0
777,2014-12-16,106.745,110.81816666666673,0.0
778,2014-12-15,108.225,110.46233333333339,0.0
779,2014-12-12,109.73,110.2763333333334,0.0
780,2014-12-11,111.62,110.35900000000007,0.0
781,2014-12-10,111.95,110.32066666666672,0.0
782,2014-12-09,114.12,110.35866666666672,0.0
783,2014-12-08,112.4,110.35866666666672,0.0
784,2014-12-05,115.0,110.54033333333338,0.0
785,2014-12-04,115.49,110.76600000000005,0.0
786,2014-12-03,115.93,111.09733333333338,0.0
787,2014-12-02,114.63,111.35766666666672,0.0
788,2014-12-01,115.07,111.53333333333337,0.0
789,2014-11-28,118.93,111.82366666666671,0.0
790,2014-11-26,119.0,112.14866666666671,0.0
791,2014-11-25,117.6,112.33500000000004,0.0
792,2014-11-24,118.625,112.55950000000004,0.0
793,2014-11-21,116.47,112.8501666666667,0.0
794,2014-11-20,116.31,113.18516666666669,0.0
795,2014-11-19,114.67,113.46583333333336,0.0
796,2014-11-18,115.47,113.67050000000002,0.0
797,2014-11-17,113.99,113.79083333333334,0.0
798,2014-11-14,114.18,113.84616666666668,0.0
799,2014-11-13,112.82,113.80983333333334,0.0
800,2014-11-12,111.25,113.71850000000002,0.0
801,2014-11-11,109.7,113.64150000000001,0.0
802,2014-11-10,108.83,113.51783333333334,0.0
803,2014-11-07,109.01,113.38683333333334,0.0
804,2014-11-06,108.7,113.28416666666666,0.0
805,2014-11-05,108.86,113.15783333333334,0.0
806,2014-11-04,108.6,113.13083333333334,0.0
807,2014-11-03,109.4,113.21933333333335,0.0
808,2014-10-31,108.0,113.21183333333335,0.0
809,2014-10-30,106.98,113.12016666666668,0.0
810,2014-10-29,107.34,112.97750000000002,0.0
811,2014-10-28,106.74,112.80383333333336,0.0
812,2014-10-27,105.11,112.50350000000003,0.0
813,2014-10-24,105.22,112.26416666666668,0.0
814,2014-10-23,104.83,111.92516666666668,0.0
815,2014-10-22,102.99,111.50850000000001,0.0
816,2014-10-21,102.47,111.05983333333334,0.0
817,2014-10-20,99.76,110.5641666666667,0.0
818,2014-10-17,97.67,109.98416666666668,0.0
819,2014-10-16,96.26,109.22850000000003,0.0
820,2014-10-15,97.54,108.51316666666669,0.0
821,2014-10-14,98.75,107.88483333333336,0.0
822,2014-10-13,99.81,107.2576666666667,0.0
823,2014-10-10,100.73,106.73300000000003,0.0
824,2014-10-09,101.02,106.22333333333337,0.0
825,2014-10-08,100.8,105.76100000000004,0.0
826,2014-10-07,98.75,105.20366666666672,0.0
827,2014-10-06,99.62,104.72466666666672,0.0
828,2014-10-03,99.62,104.23933333333339,0.0
829,2014-10-02,99.9,103.80866666666672,0.0
830,2014-10-01,99.18,103.40633333333338,0.0
831,2014-09-30,100.75,103.10800000000005,0.0
832,2014-09-29,100.11,102.8173333333334,0.0
833,2014-09-26,100.75,102.54200000000006,0.0
834,2014-09-25,97.87,102.18100000000005,0.0
835,2014-09-24,101.75,101.94400000000005,0.0
836,2014-09-23,102.64,101.74533333333338,0.0
837,2014-09-22,101.06,101.46733333333337,0.0
838,2014-09-19,100.96,101.23266666666672,0.0
839,2014-09-18,101.79,101.05966666666671,0.0
840,2014-09-17,101.58,100.86766666666671,0.0
841,2014-09-16,100.86,100.67166666666671,0.0
842,2014-09-15,101.63,100.55566666666671,0.0
843,2014-09-12,101.66,100.43700000000005,0.0
844,2014-09-11,101.43,100.32366666666671,0.0
845,2014-09-10,101.0,100.25733333333339,0.0
846,2014-09-09,97.99,100.10800000000005,0.0
847,2014-09-08,98.36,100.06133333333338,0.0
848,2014-09-05,98.97,100.1046666666667,0.0
849,2014-09-04,98.12,100.1666666666667,0.0
850,2014-09-03,98.94,100.21333333333337,0.0
851,2014-09-02,103.3,100.36500000000004,0.0
852,2014-08-29,102.5,100.45466666666671,0.0
853,2014-08-28,102.25,100.50533333333337,0.0
854,2014-08-27,102.13,100.54233333333337,0.0
855,2014-08-26,100.889,100.54530000000004,0.0
856,2014-08-25,101.54,100.63830000000004,0.0
857,2014-08-22,101.32,100.69496666666672,0.0
858,2014-08-21,100.58,100.72696666666671,0.0
859,2014-08-20,100.57,100.74930000000005,0.0
860,2014-08-19,100.53,100.79430000000006,0.0
861,2014-08-18,99.16,100.74130000000007,0.0
862,2014-08-15,97.98,100.67030000000005,0.0
863,2014-08-14,97.5,100.56196666666672,0.0
864,2014-08-13,97.24,100.54096666666672,0.0
865,2014-08-12,95.97,100.34830000000005,0.0
866,2014-08-11,95.99,100.12663333333337,0.0
867,2014-08-08,94.74,99.9159666666667,0.0
868,2014-08-07,94.48,99.69996666666671,0.0
869,2014-08-06,94.96,99.47230000000005,0.0
870,2014-08-05,95.12,99.25696666666671,0.0
871,2014-08-04,95.59,99.08130000000004,0.0
872,2014-08-01,96.13,98.8979666666667,0.0
873,2014-07-31,95.6,98.6959666666667,0.0
874,2014-07-30,98.15,98.58663333333338,0.0
875,2014-07-29,98.38,98.49930000000005,0.0
876,2014-07-28,99.02,98.5336333333334,0.0
877,2014-07-25,97.671,98.51066666666672,0.0
878,2014-07-24,97.03,98.44600000000007,0.0
879,2014-07-23,97.19,98.41500000000006,0.0
880,2014-07-22,94.72,98.27433333333339,0.0
881,2014-07-21,93.939,97.96230000000006,0.0
882,2014-07-18,94.43,97.69330000000005,0.0
883,2014-07-17,93.0899,97.38796333333337,0.0
884,2014-07-16,94.78,97.14296333333338,0.0
885,2014-07-15,95.32,96.95733000000004,0.0
886,2014-07-14,96.45,96.78766333333337,0.0
887,2014-07-11,95.22,96.58433000000004,0.0
888,2014-07-10,95.035,96.39949666666669,0.0
889,2014-07-09,95.39,96.22683000000002,0.0
890,2014-07-08,95.35,96.05416333333334,0.0
891,2014-07-07,95.96799999999999,95.94776333333334,0.0
892,2014-07-03,94.03,95.81609666666668,0.0
893,2014-07-02,93.48,95.68209666666668,0.0
894,2014-07-01,93.52,95.55809666666669,0.0
895,2014-06-30,92.93,95.45676333333336,0.0
896,2014-06-27,91.98,95.3230966666667,0.0
897,2014-06-26,90.9,95.19509666666671,0.0
898,2014-06-25,90.36,95.05776333333338,0.0
899,2014-06-24,90.28,94.90176333333338,0.0
900,2014-06-23,90.83,94.75876333333339,0.0
901,2014-06-20,90.91,94.60276333333337,0.0
902,2014-06-19,91.86,94.46043000000004,0.0
903,2014-06-18,92.18,94.34643000000004,0.0
904,2014-06-17,92.08,94.1440966666667,0.0
905,2014-06-16,92.2,93.9380966666667,0.0
906,2014-06-13,91.28,93.6800966666667,0.0
907,2014-06-12,92.29,93.50073000000003,0.0
908,2014-06-11,93.86,93.39506333333337,0.0
909,2014-06-10,94.25,93.29706333333337,0.0
910,2014-06-09,93.7,93.26306333333336,0.0
911,2014-06-06,645.57,111.65076333333337,-1.0
912,2014-06-05,647.35,130.08143000000004,-1.0
913,2014-06-04,644.82,148.47243333333338,-1.0
914,2014-06-03,637.54,166.5644333333334,-1.0
915,2014-06-02,628.65,184.34210000000004,-1.0
916,2014-05-30,633.0,202.22710000000006,-1.0
917,2014-05-29,635.38,220.2324333333334,-1.0
918,2014-05-28,624.01,237.8649333333334,-1.0
919,2014-05-27,625.63,255.53960000000006,-1.0
920,2014-05-23,614.13,272.8322666666667,-1.0
921,2014-05-22,607.27,289.87566666666675,-1.0
922,2014-05-21,606.31,306.9516666666667,-1.0
923,2014-05-20,604.71,323.99266666666676,-1.0
924,2014-05-19,604.59,341.0283333333334,-1.0
925,2014-05-16,597.51,357.8476666666667,-1.0
926,2014-05-15,588.82,374.40900000000005,-1.0
927,2014-05-14,593.87,391.1746666666668,-1.0
928,2014-05-13,593.76,407.95466666666675,-1.0
929,2014-05-12,592.83,424.7063333333334,-1.0
930,2014-05-09,585.5425,441.19675000000007,-1.0
931,2014-05-08,587.99,457.76608333333337,-1.0
932,2014-05-07,592.33,474.44841666666673,0.0
933,2014-05-06,594.41,491.1894166666667,0.0
934,2014-05-05,600.96,508.15208333333334,0.0
935,2014-05-02,592.58,524.8314166666667,0.0
936,2014-05-01,591.48,541.50475,0.0
937,2014-04-30,590.09,558.0980833333332,0.0
938,2014-04-29,592.33,574.71375,0.0
939,2014-04-28,594.09,591.3750833333332,0.0
940,2014-04-25,571.94,607.3164166666666,0.0
941,2014-04-24,567.77,604.7230833333332,0.0
942,2014-04-23,524.75,600.6364166666666,0.0
943,2014-04-22,531.6990000000001,596.8657166666667,0.0
944,2014-04-21,531.17,593.3200499999999,0.0
945,2014-04-17,524.94,589.8630499999998,0.0
946,2014-04-16,519.01,586.063383333333,0.0
947,2014-04-15,517.9599,582.1493799999997,0.0
948,2014-04-14,521.68,578.7383799999999,0.0
949,2014-04-11,519.61,575.2043799999998,0.0
950,2014-04-10,523.48,572.1827133333331,0.0
951,2014-04-09,530.32,569.6177133333331,0.0
952,2014-04-08,523.44,566.8553799999996,0.0
953,2014-04-07,523.47,564.1473799999998,0.0
954,2014-04-04,531.82,561.721713333333,0.0
955,2014-04-03,538.79,559.7643799999997,0.0
956,2014-04-02,542.55,558.2220466666663,0.0
957,2014-04-01,541.65,556.4813799999996,0.0
958,2014-03-31,536.74,554.5807133333329,0.0
959,2014-03-28,536.86,552.7150466666662,0.0
960,2014-03-27,537.46,551.1122966666662,0.0
961,2014-03-26,539.78,549.5052966666663,0.0
962,2014-03-25,544.99,547.9272966666663,0.0
963,2014-03-24,539.19,546.0866299999996,0.0
964,2014-03-21,532.87,543.816963333333,0.0
965,2014-03-20,528.7,541.6876299999997,0.0
966,2014-03-19,531.26,539.6802966666663,0.0
967,2014-03-18,531.4,537.723963333333,0.0
968,2014-03-17,526.74,535.5376299999996,0.0
969,2014-03-14,524.69,533.2242966666663,0.0
970,2014-03-13,530.65,531.8479633333329,0.0
971,2014-03-12,536.61,530.8092966666662,0.0
972,2014-03-11,536.09,531.1872966666663,0.0
973,2014-03-10,530.92,531.1613299999996,0.0
974,2014-03-07,530.44,531.1369966666663,0.0
975,2014-03-06,530.75,531.330663333333,0.0
976,2014-03-05,532.36,531.775663333333,0.0
977,2014-03-04,531.24,532.2183333333329,0.0
978,2014-03-03,527.76,532.4209999999996,0.0
979,2014-02-28,526.24,532.6419999999996,0.0
980,2014-02-27,527.67,532.7816666666663,0.0
981,2014-02-26,517.35,532.349333333333,0.0
982,2014-02-25,522.06,532.303333333333,0.0
983,2014-02-24,527.55,532.4393333333329,0.0
984,2014-02-21,525.25,532.220333333333,0.0
985,2014-02-20,531.15,531.9656666666663,0.0
986,2014-02-19,537.37,531.7929999999997,0.0
987,2014-02-18,545.99,531.9376666666664,0.0
988,2014-02-14,543.99,532.179333333333,0.0
989,2014-02-13,544.43,532.4316666666663,0.0
990,2014-02-12,535.92,532.380333333333,0.0
991,2014-02-11,535.96,532.2529999999996,0.0
992,2014-02-10,528.99,531.7196666666663,0.0
993,2014-02-07,519.68,531.069333333333,0.0
994,2014-02-06,512.51,530.3906666666663,0.0
995,2014-02-05,512.59,529.8536666666663,0.0
996,2014-02-04,508.79,529.1046666666663,0.0
997,2014-02-03,501.53,528.1089999999997,0.0
998,2014-01-31,500.6,527.2376666666663,0.0
999,2014-01-30,499.782,526.4073999999996,0.0
1000,2014-01-29,500.75,525.4107333333329,0.0
1001,2014-01-28,506.5,524.4070666666663,0.0
1002,2014-01-27,550.5,524.8873999999996,0.0
1003,2014-01-24,546.07,525.3923999999996,0.0
1004,2014-01-23,556.18,526.2503999999996,0.0
1005,2014-01-22,551.51,526.9423999999996,0.0
1006,2014-01-21,549.07,527.4993999999996,0.0
1007,2014-01-17,540.67,527.813733333333,0.0
1008,2014-01-16,554.25,528.6967333333329,0.0
1009,2014-01-15,557.36,529.7340666666663,0.0
1010,2014-01-14,546.39,530.3580666666662,0.0
1011,2014-01-13,535.73,530.9707333333329,0.0
1012,2014-01-10,532.94,531.3333999999996,0.0
1013,2014-01-09,536.519,531.6323666666663,0.0
1014,2014-01-08,543.46,532.2393666666663,0.0
1015,2014-01-07,540.0375,532.5356166666663,0.0
1016,2014-01-06,543.93,532.754283333333,0.0
1017,2014-01-03,540.98,532.587283333333,0.0
1018,2014-01-02,553.13,532.8919499999996,0.0
1019,2013-12-31,561.02,533.4449499999996,0.0
1020,2013-12-30,554.52,534.0649499999996,0.0
1021,2013-12-27,560.09,534.869283333333,0.0
1022,2013-12-26,563.9,536.0329499999996,0.0
1023,2013-12-24,567.67,537.6326166666663,0.0
1024,2013-12-23,570.09,539.5519499999996,0.0
1025,2013-12-20,549.02,540.7662833333329,0.0
1026,2013-12-19,544.46,541.9552833333329,0.0
1027,2013-12-18,550.77,543.5966166666663,0.0
1028,2013-12-17,554.99,545.4096166666662,0.0
1029,2013-12-16,557.5,547.3335499999996,0.0
1030,2013-12-13,554.43,549.122883333333,0.0
1031,2013-12-12,560.54,550.9242166666663,0.0
1032,2013-12-11,561.36,551.2862166666663,0.0
1033,2013-12-10,565.55,551.9355499999997,0.0
1034,2013-12-09,566.43,552.2772166666663,0.0
1035,2013-12-06,560.02,552.560883333333,0.0
1036,2013-12-05,567.901,553.188583333333,0.0
1037,2013-12-04,565.0,553.9995833333329,0.0
1038,2013-12-03,566.322,554.401983333333,0.0
1039,2013-12-02,551.23,554.1976499999996,0.0
1040,2013-11-29,556.07,554.5203166666663,0.0
1041,2013-11-27,545.96,554.8613166666662,0.0
1042,2013-11-26,533.4,554.8766499999996,0.0
1043,2013-11-25,523.74,554.4506833333329,0.0
1044,2013-11-22,519.8,553.6620166666663,0.0
1045,2013-11-21,521.136,553.0319666666662,0.0
1046,2013-11-20,515.0,552.0676333333329,0.0
1047,2013-11-19,519.55,551.3532999999995,0.0
1048,2013-11-18,518.629,550.2032666666662,0.0
1049,2013-11-15,524.991,549.0022999999997,0.0
1050,2013-11-14,528.16,548.1236333333329,0.0
1051,2013-11-13,520.634,546.808433333333,0.0
1052,2013-11-12,520.01,545.3454333333331,0.0
1053,2013-11-11,519.048,543.7246999999996,0.0
1054,2013-11-08,520.56,542.0736999999997,0.0
1055,2013-11-07,512.492,540.8560999999996,0.0
1056,2013-11-06,520.92,540.0714333333331,0.0
1057,2013-11-05,525.4490000000001,539.2273999999996,0.0
1058,2013-11-04,526.75,538.2860666666663,0.0
1059,2013-11-01,520.03,537.0370666666664,0.0
1060,2013-10-31,522.702,535.9794666666663,0.0
1061,2013-10-30,524.896,534.791333333333,0.0
1062,2013-10-29,516.678,533.301933333333,0.0
1063,2013-10-28,529.876,532.1127999999997,0.0
1064,2013-10-25,525.9580000000001,530.763733333333,0.0
1065,2013-10-24,531.91,529.826733333333,0.0
1066,2013-10-23,524.96,528.3953666666663,0.0
1067,2013-10-22,519.8675,526.8909499999996,0.0
1068,2013-10-21,521.362,525.392283333333,0.0
1069,2013-10-18,508.89,523.9809499999997,0.0
1070,2013-10-17,504.5,522.2619499999996,0.0
1071,2013-10-16,501.11400000000003,520.767083333333,0.0
1072,2013-10-15,498.68,519.6097499999996,0.0
1073,2013-10-14,496.04,518.6864166666663,0.0
1074,2013-10-11,492.81199999999995,517.7868166666664,0.0
1075,2013-10-10,489.63800000000003,516.736883333333,0.0
1076,2013-10-09,486.588,515.7898166666663,0.0
1077,2013-10-08,480.94,514.5028166666664,0.0
1078,2013-10-07,487.75,513.4735166666663,0.0
1079,2013-10-04,483.03,512.0748166666664,0.0
1080,2013-10-03,483.41,510.5831499999997,0.0
1081,2013-10-02,489.56,509.5473499999997,0.0
1082,2013-10-01,487.96,508.4790166666663,0.0
1083,2013-09-30,476.75,507.06908333333297,0.0
1084,2013-09-27,482.75,505.80874999999963,0.0
1085,2013-09-26,486.22,504.9330166666663,0.0
1086,2013-09-25,481.53,503.62001666666634,0.0
1087,2013-09-24,489.1,502.408383333333,0.0
1088,2013-09-23,490.64,501.2047166666663,0.0
1089,2013-09-20,467.41,499.45071666666627,0.0
1090,2013-09-19,472.3,497.7706499999996,0.0
1091,2013-09-18,464.68,495.7634499999996,0.0
1092,2013-09-17,455.32,493.7181833333329,0.0
1093,2013-09-16,450.12,491.0596499999996,0.0
1094,2013-09-13,464.9,489.0243833333329,0.0
1095,2013-09-12,472.69,487.05038333333295,0.0
1096,2013-09-11,467.71,485.14204999999953,0.0
1097,2013-09-10,494.64,484.3011333333328,0.0
1098,2013-09-09,506.17,483.7947333333329,0.0
1099,2013-09-06,498.22,483.4390666666662,0.0
1100,2013-09-05,495.27,483.13139999999953,0.0
1101,2013-09-04,498.691,483.05063333333294,0.0
1102,2013-09-03,488.58,482.71396666666624,0.0
1103,2013-08-30,487.216,482.41983333333286,0.0
1104,2013-08-29,491.7,482.38276666666627,0.0
1105,2013-08-28,490.89599999999996,482.4246999999996,0.0
1106,2013-08-27,488.59,482.4914333333329,0.0
1107,2013-08-26,502.97,483.22576666666623,0.0
1108,2013-08-23,501.02,483.6680999999996,0.0
1109,2013-08-22,502.96,484.33243333333286,0.0
1110,2013-08-21,502.36,484.9640999999995,0.0
1111,2013-08-20,501.07,485.3477666666662,0.0
1112,2013-08-19,507.74,486.0070999999996,0.0
1113,2013-08-16,502.33,486.85976666666625,0.0
1114,2013-08-15,497.91,487.3650999999996,0.0
1115,2013-08-14,498.5,487.7744333333329,0.0
1116,2013-08-13,489.57,488.0424333333329,0.0
1117,2013-08-12,467.36,487.3177666666662,0.0
1118,2013-08-09,454.45,486.1114333333329,0.0
1119,2013-08-08,461.01,485.8980999999996,0.0
1120,2013-08-07,464.98,485.65409999999963,0.0
1121,2013-08-06,465.25,485.67309999999964,0.0
1122,2013-08-05,469.45,486.14409999999964,0.0
1123,2013-08-02,462.54,486.5580999999996,0.0
1124,2013-08-01,456.676,486.2839666666663,0.0
