,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
73,2006-06-06,54.65,60.893500000000024,1.0,0.0,163.71971185330713,8947.282252783234
74,2006-06-07,52.59,60.52050000000002,1.0,0.0,163.71971185330713,8610.019646365423
75,2006-06-08,52.4,60.109500000000025,1.0,0.0,163.71971185330713,8578.912901113294
76,2006-06-09,51.53,59.71916666666669,1.0,0.0,163.71971185330713,8436.476751800918
77,2006-06-12,48.19,59.16583333333336,1.0,0.0,163.71971185330713,7889.65291421087
78,2006-06-13,46.7,58.62250000000003,1.0,0.0,163.71971185330713,7645.710543549443
79,2006-06-14,47.22,58.029833333333364,1.0,0.0,163.71971185330713,7730.844793713162
80,2006-06-15,50.79,57.58416666666669,1.0,0.0,163.71971185330713,8315.32416502947
81,2006-06-16,48.64,57.082500000000024,1.0,0.0,163.71971185330713,7963.326784544859
82,2006-06-19,48.95,56.54983333333336,1.0,0.0,163.71971185330713,8014.0798952193845
83,2006-06-20,49.62,56.060500000000026,1.0,0.0,163.71971185330713,8123.7721021611
84,2006-06-21,51.59,55.637833333333354,1.0,0.0,163.71971185330713,8446.299934512115
85,2006-06-22,52.83,55.25050000000002,0.0,0.0,163.71971185330713,8649.312377210215
86,2006-06-23,54.47,54.963500000000025,0.0,0.0,163.71971185330713,8917.81270464964
87,2006-06-26,54.76,54.741166666666686,0.0,0.0,163.71971185330713,8965.291421087099
88,2006-06-27,54.03,54.48350000000002,0.0,0.0,163.71971185330713,8845.776031434185
89,2006-06-28,53.05,54.22850000000002,0.0,0.0,163.71971185330713,8685.330713817943
90,2006-06-29,54.01,54.04916666666668,0.0,0.0,163.71971185330713,8842.501637197118
91,2006-06-30,55.27,53.90483333333335,0.0,0.0,163.71971185330713,9048.788474132285
92,2006-07-03,53.9,53.68583333333335,0.0,0.0,163.71971185330713,8824.492468893253
93,2006-07-05,53.42,53.506833333333354,0.0,0.0,163.71971185330713,8745.907007203667
94,2006-07-06,54.92,53.402500000000025,0.0,0.0,163.71971185330713,8991.486574983628
95,2006-07-07,53.33,53.280500000000025,0.0,0.0,163.71971185330713,8731.17223313687
96,2006-07-10,52.2,53.09216666666669,0.0,0.0,163.71971185330713,8546.168958742634
97,2006-07-11,50.4,52.84983333333336,0.0,0.0,163.71971185330713,8251.47347740668
98,2006-07-12,50.0,52.64633333333336,1.0,0.0,163.71971185330713,8185.985592665356
99,2006-07-13,48.38,52.40533333333337,1.0,0.0,163.71971185330713,7920.7596594629995
100,2006-07-14,48.06,52.0516666666667,1.0,0.0,163.71971185330713,7868.369351669941
101,2006-07-17,47.92,51.674333333333365,1.0,0.0,163.71971185330713,7845.448592010478
102,2006-07-18,46.38,51.34000000000003,1.0,0.0,163.71971185330713,7593.320235756385
103,2006-07-19,46.09,51.05466666666669,1.0,0.0,163.71971185330713,7545.841519318927
104,2006-07-20,44.86,50.797000000000025,1.0,0.0,163.71971185330713,7344.466273739358
105,2006-07-21,44.09,50.52000000000002,1.0,0.0,163.71971185330713,7218.402095612312
106,2006-07-24,44.9,50.29900000000002,1.0,0.0,163.71971185330713,7351.01506221349
107,2006-07-25,45.36,50.20466666666668,1.0,0.0,163.71971185330713,7426.326129666011
108,2006-07-26,46.2,50.18800000000002,1.0,0.0,163.71971185330713,7563.85068762279
109,2006-07-27,44.61,50.10100000000001,1.0,0.0,163.71971185330713,7303.536345776031
110,2006-07-28,45.09,49.911000000000016,1.0,0.0,163.71971185330713,7382.121807465619
111,2006-07-31,45.74,49.814333333333344,1.0,0.0,163.71971185330713,7488.539620170269
112,2006-08-01,44.49,49.665666666666674,1.0,0.0,163.71971185330713,7283.889980353634
113,2006-08-02,45.35,49.52333333333334,1.0,0.0,163.71971185330713,7424.6889325474785
114,2006-08-03,46.78,49.363000000000014,1.0,0.0,163.71971185330713,7658.808120497708
115,2006-08-04,46.45,49.15033333333335,1.0,0.0,163.71971185330713,7604.780615586117
116,2006-08-07,46.29,48.87766666666668,1.0,0.0,163.71971185330713,7578.585461689587
117,2006-08-08,45.53,48.570000000000014,1.0,0.0,163.71971185330713,7454.158480681074
118,2006-08-09,44.52,48.253000000000014,1.0,0.0,163.71971185330713,7288.801571709234
119,2006-08-10,44.89,47.981000000000016,1.0,0.0,163.71971185330713,7349.377865094957
120,2006-08-11,43.9,47.64400000000002,1.0,0.0,163.71971185330713,7187.295350360183
121,2006-08-14,43.07,47.23733333333335,1.0,0.0,163.71971185330713,7051.407989521938
122,2006-08-15,44.93,46.938333333333354,0.0,0.0,163.71971185330713,7355.9266535690895
123,2006-08-16,46.18,46.69700000000002,0.0,0.0,163.71971185330713,7560.576293385723
124,2006-08-17,47.69,46.45600000000002,0.0,0.0,163.71971185330713,7807.793058284216
125,2006-08-18,47.12,46.24900000000002,0.0,0.0,163.71971185330713,7714.472822527831
126,2006-08-21,45.82,46.036333333333346,0.0,0.0,163.71971185330713,7501.637197118533
127,2006-08-22,45.6,45.87633333333334,0.0,0.0,163.71971185330713,7465.6188605108055
128,2006-08-23,44.75,45.70133333333334,0.0,0.0,163.71971185330713,7326.457105435494
129,2006-08-24,43.53,45.53966666666667,0.0,0.0,163.71971185330713,7126.71905697446
130,2006-08-25,42.77,45.36333333333334,1.0,0.0,163.71971185330713,7002.292075965946
